course_code,target_gold_risk_id,target_topic,pipeline,input_condition,generation_seed,overview_verbatim,risks_verbatim,limitations_verbatim,judge_target_risk_retained,judge_target_specificity,judge_reason,agent_artifact,judge_artifact
COMP9321,COMP9321-R001,作业与考试难度变化,bm25_retrieve_then_summarize,topic_aligned_reframing,202,关于作业与考试难度变化，评论中存在相互矛盾的证据：部分学生认为两者风格一致、作业基础扎实则考试无忧，而另一些学生指出难度波动大、考试难度不稳定，且作业难度有时高于考试。因此，无法得出统一结论，需注意不确定性。,"[medium] 考试难度可能不稳定，即使作业完成得好，也可能因复习不足而意外失分。
[low] 作业难度可能高于考试，导致学生被表面难度吓到，影响复习策略。",评论数据存在明显冲突：部分评论（如013、019）认为难度一致或作业基础足够应对考试，而其他评论（如006、008）强调波动大、不稳定。由于证据不足且相互矛盾，无法确定难度变化的普遍规律，上述风险仅基于部分评论，需谨慎参考。,False,0,Agent摘要仅提及考试难度不稳定和作业难度可能高于考试，未明确表达课程课改导致难度明显上升的风险，与gold风险实质不等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize.json
COMP9321,COMP9321-R001,作业与考试难度变化,bm25_retrieve_then_summarize,topic_aligned_reframing,203,评论显示作业难度存在波动，且作业与考试难度可能不匹配，但证据主要来自个人感受，缺乏具体数据或一致结论。,"[medium] 作业难度波动可能导致复习计划需要频繁调整，增加不确定性。
[medium] 作业与考试难度不匹配，学生可能需要自行调整复习重点，存在备考方向偏差的风险。
[low] 考试难度上升时，作业练习强度可能不足，需要额外调整。",评论均为个人主观感受，缺乏客观数据或统计支持；不同评论者对难度的感受可能因复习方式不同而差异显著（如feature-021），且部分评论（如feature-020）认为准备充分即可应对，证据存在冲突。因此，上述风险仅基于有限的主观描述，实际风险程度和普遍性不确定。,False,1,Agent摘要仅提及作业与考试难度波动及不匹配，未明确表达课程可能发生课改或课改后难度明显上升的风险，宽泛难度变化不等于课改风险。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize.json
COMP9321,COMP9321-R001,作业与考试难度变化,evidence_constrained,clean,0,评论显示COMP9321课程在作业与考试难度上存在显著变化，从曾经的“水课”变为近期作业耗时、期末简答题且线下考试，但仍有学生认为pass容易。证据冲突：部分学生称作业轻松、期末套路题可拿DN，另一部分则强调作业痛苦、评分抽象、期末题量大。,"[high] 作业工作量可能很大，且评分标准不明确
[medium] 期末考试形式可能突然变化（如变为线下简答题），增加备考压力
[medium] 课程难度可能因学期而异，存在从‘水课’变难的风险",评论数据有限且部分相互矛盾（如[1047]称作业一晚上写完，[1075]称痛苦），无法确定难度变化的普遍性；未提供具体学期或教师信息，无法区分不同时间段的差异；部分评论（如[1123]）仅提及选课顾虑，未涉及作业考试难度。,True,2,摘要明确提及课程难度可能因学期而异、存在从‘水课’变难的风险，与gold中课改后难度可能明显上升的风险实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__clean__r0__s0__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__clean__r0__s0__evidence_constrained.json
COMP9321,COMP9321-R001,作业与考试难度变化,evidence_constrained,topic_aligned_low_evidence,201,基于评论数据，作业与考试难度变化存在不确定性，部分评论指出作业量或难度可能突然增加，考试难度波动或与作业不匹配，但证据冲突且缺乏一致性。,"[medium] 作业量或难度可能突然增加，导致时间压力
[medium] 考试难度可能波动或与作业难度不匹配，影响复习效果
[medium] 考试形式可能变化（如从线上转为线下），增加时间压力",评论数据中部分评论（如1123、1083、1068、1090、1039、1075、1099、277）未直接涉及作业与考试难度变化，或内容笼统、缺乏具体证据；部分评论（如615、354）虽提及变化但样本有限，且存在冲突（如615称难度适中、高分难，而354称折磨、分数低），因此风险证据强度有限，不确定性较高。,True,2,摘要明确提及作业与考试难度可能突然增加或波动，与gold中课改后难度可能明显上升的风险实质等价，但未具体说明课改背景，细节略逊。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_low_evidence__r1__s201__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_low_evidence__r1__s201__evidence_constrained.json
COMP9321,COMP9321-R001,作业与考试难度变化,evidence_constrained,topic_aligned_low_evidence,202,学生反馈显示，作业与考试难度存在明显脱节或波动，部分评论指出考试难度突然升高或与作业不匹配，但也有评论认为课程整体通过容易。证据存在冲突，需谨慎对待。,"[medium] 作业与考试难度不匹配，导致复习重点难以把握
[high] 考试难度突然升高或波动大，超出作业准备范围
[medium] 作业难度不稳定，部分作业评分标准抽象或耗时",部分评论（如277、1047、615）认为课程通过容易或难度适中，与上述风险存在冲突；且多数评论未提供具体学期或课程版本，无法确认风险是否持续存在。证据主要来自低证据标签评论，可靠性有限。,True,2,摘要明确提到考试难度突然升高或波动大，与gold中课改后难度可能明显上升的风险实质等价，但未提及课改背景，具体性稍弱。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_low_evidence__r1__s202__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_low_evidence__r1__s202__evidence_constrained.json
COMP9321,COMP9321-R001,作业与考试难度变化,evidence_constrained,topic_aligned_low_evidence,203,基于评论数据，作业与考试难度存在波动，但证据多为笼统感受，具体变化模式不明确。,"[medium] 作业量增加可能伴随考试难度上升，导致复习压力增大。
[medium] 考试题型或难度与作业不匹配，影响备考效果。
[medium] 课程可能从‘水课’变为难度增加，导致预期不符。",多数评论为笼统感受（如‘飘忽不定’‘忽高忽低’），缺乏具体难度变化数据；部分评论（如277、1047）认为课程通过容易，与难度波动感受冲突；证据不足或冲突时，无法确认风险普遍性。,True,2,Agent摘要中明确提到课程可能从‘水课’变为难度增加，与gold中课改后难度上升的风险实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_low_evidence__r1__s203__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_low_evidence__r1__s203__evidence_constrained.json
COMP9321,COMP9321-R001,作业与考试难度变化,evidence_constrained,topic_aligned_reframing,201,基于评论数据，COMP9321课程在作业与考试难度方面存在明显的不一致和变化，学生需注意课程可能已从“水课”变为难度较高的课程，且考试形式与难度存在波动。,"[high] 课程难度可能已从过去的‘水课’显著增加，作业耗时且考试形式变为简答题，导致学生体验变差。
[medium] 考试难度波动大，复习重点难以把握，可能影响成绩。
[medium] 作业难度大，需要大量时间复习才能跟上考试节奏，且作业评分标准可能不明确（如第三个作业）。
[medium] 课程可能突然增加强度或变异（如改为线下考试），导致学生措手不及。",评论数据存在冲突：部分评论称课程为‘大水课’（如1068、1047、277），而另一些则强调难度大或变异（如354、1099）。此外，部分评论未明确区分作业与考试难度变化的具体时间或学期，且证据主要来自个别学生的主观体验，缺乏系统性统计。因此，上述风险基于有限证据，实际变化程度和普遍性需进一步核实。,True,3,摘要明确提到课程可能从“水课”变为难度较高的课程，作业耗时且考试形式变化，与gold中课改后难度上升的风险实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_reframing__r1__s201__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_reframing__r1__s201__evidence_constrained.json
COMP9321,COMP9321-R001,作业与考试难度变化,evidence_constrained,topic_aligned_reframing,202,关于作业与考试难度变化，评论中存在明显冲突：部分学生认为课程简单、作业可速成，而另一些则反映作业痛苦、考试变异、评分抽象。证据不足以得出统一结论，需注意不确定性。,"[medium] 作业评分标准可能抽象，尤其第三个作业，导致高分困难。
[medium] 期末考试可能变异为线下考试，题量大、时间紧，且题型包括简答题，增加难度。
[medium] 作业耗时可能很大，导致学习过程痛苦，尤其学期时间紧张时。
[high] 课程难度可能因学期而异（如变异），不再是传统水课，需警惕不确定性。",评论数据有限，且存在矛盾（如部分学生认为简单、可速成，另一些则强调痛苦和变异）。无法确定难度变化的普遍规律，风险基于少数评论，可能不具代表性。,True,2,摘要明确提到课程难度可能因学期而异、不再是传统水课，与gold中课改后难度可能明显上升的风险实质等价，但未具体提及assignment与exam的原有低难度背景，故specificity为2。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_reframing__r1__s202__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_reframing__r1__s202__evidence_constrained.json
COMP9321,COMP9321-R001,作业与考试难度变化,evidence_constrained,topic_aligned_reframing,203,评论显示COMP9321课程在作业与考试难度上存在变化，部分学生反映作业耗时、考试形式变异（如简答题），但另有学生认为从pass角度看是水课。证据冲突，需注意不确定性。,"[medium] 作业耗时且评分标准抽象，可能导致分数低
[medium] 考试形式变异（如改为线下简答题），时间紧张，影响成绩
[low] 作业难度波动大，复习计划需频繁调整",评论中关于难度变化的证据冲突：部分学生称水课（如1047、277、1068），另一些称变异或痛苦（354、1075、1099）。且多数评论为个人感受，缺乏客观数据。因此，上述风险基于有限证据，实际变化程度不确定。,True,2,摘要明确提及作业与考试难度变化、考试形式变异，与gold中课改后难度可能上升的风险实质等价，但未直接提及课改原因，具体性稍弱。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\COMP9321__topic_aligned_reframing__r1__s203__evidence_constrained.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\COMP9321__topic_aligned_reframing__r1__s203__evidence_constrained.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,direct,clean,0,根据评论，ECON1101期末考试在2026 T1起改为线下，学生需注意时间压力、计算题难度和题目表述问题，但部分评论认为课程简单，证据存在冲突。,"[high] 期末考试改为线下，可能增加考试难度和不确定性，尤其对依赖线上考试的学生。
[high] 考试时间紧张：57道题需在约114分钟内完成（每道题约2分钟），且包含需要画图或复杂计算的题目，可能导致答题压力大。
[medium] 计算题数字奇怪，需要三位小数才能算对，且部分题目表述有歧义，增加答题难度。
[medium] 考试从题库抽题，但学校不提供样卷或往年试卷，学生需自行寻找past paper，且网上答案可能错误。",评论数据存在冲突：部分评论称课程简单、期末只需5分即可通过（如826、584），而另一些评论强调线下考试难度大、时间紧（如796、297）。此外，评论数量有限，且未提供官方考试细节，因此风险证据的可靠性受限于样本偏差和主观感受。,False,2,Agent摘要提到考试时间紧张和计算题难度，但未明确表达'题量与时间严重不匹配'及'高分段门槛苛刻'这一实质等价风险，仅泛泛提及时间压力，未保留gold中HD需答对约40题等关键细节。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__clean__r0__s0__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__clean__r0__s0__direct.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,direct,topic_aligned_low_evidence,201,根据评论，ECON1101期末考试在2026 T1改为线下后，学生面临时间压力、计算题难度和不确定性。部分评论指出平时分易拿满，但期末需应对57道题、每道题约2分钟，且计算题数字复杂、无图表。证据存在冲突：有人称期末只需5分即可通过，但另有人强调HD需答对40道题。,"[high] 期末考试时间紧张，每道题平均只有约2分钟，且题量较大（57道题），可能导致答题压力大。
[medium] 计算题数字复杂（如需三位小数），且部分题目无图表，增加答题耗时和出错风险。
[medium] 期末考试改为线下后，无法使用AI辅助，对依赖AI的学生构成不确定性。
[low] 部分题目表述有歧义，可能需要发邮件询问，但考试期间无法即时解决。",评论数据存在冲突：有人称期末只需5分即可通过（[826]），但另有人指出HD需答对40道题（[297]），且平时分是否易拿满说法不一（[584] vs [786]）。部分评论为笼统感受（如[ECON1101-topic_aligned_low_evidence-s201-feature-012]），缺乏具体证据。证据主要来自少数评论，样本有限。,True,3,摘要明确提及57题、每题约2分钟、HD需答对40题，与gold中题量时间不匹配及高分段门槛苛刻完全一致。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_low_evidence__r1__s201__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_low_evidence__r1__s201__direct.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,direct,topic_aligned_low_evidence,202,基于评论数据，关于期末考试的时间与答题压力，学生需注意考试时间紧张、答题节奏难把握、以及线下考试带来的不确定性。部分评论提到时间分配和模拟练习的重要性，但证据来源有限且存在冲突。,"[high] 考试时间安排过紧，导致答题思考时间不足，容易手忙脚乱。
[medium] 期末复习时间总是不够用，影响答题信心和节奏。
[high] 线下考试形式变化（如从线上改为线下）可能增加考试难度和不确定性，尤其是计算题数字复杂、时间压力大。
[low] 考试时间分配不当会降低答题效率，但通过模拟练习可改善。",评论数据主要来自低证据评论文本，缺乏官方或高可信度来源；部分评论（如关于线上考试易得高分）与线下考试变化存在冲突，且未提供具体考试时长或题目数量等客观细节；关于时间分配和模拟练习的建议多为笼统感受，缺乏具体证据支持。,False,1,Agent摘要仅泛泛提及考试时间紧张、答题节奏难把握，未明确表达题量与时间严重不匹配、高分段门槛苛刻等实质等价风险，缺乏具体题量、时间分配及HD门槛等关键细节。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_low_evidence__r1__s202__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_low_evidence__r1__s202__direct.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,direct,topic_aligned_low_evidence,203,根据评论数据，ECON1101期末考试在2026 T1改为线下考试，学生面临时间压力、计算题难度和答题节奏等风险，但部分证据存在冲突或不足。,"[high] 期末考试时间紧张，答题压力大，尤其是计算题耗时且数字复杂。
[medium] 线下考试形式变化（从线上改为线下）可能增加不确定性，但具体影响证据不足。
[medium] 备考时间不足或复习不充分可能导致答题卡壳或手忙脚乱。",部分评论（如feature-系列）为笼统感受，缺乏具体考试细节；关于线上/线下考试难度变化的证据冲突（如801认为不难，796认为很难），且样本量小；计算题难度和答题时间的具体影响缺乏量化数据。,False,1,Agent摘要仅提及时间紧张和计算题耗时，未明确表达题量与时间严重不匹配、高分段门槛苛刻等实质等价风险。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_low_evidence__r1__s203__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_low_evidence__r1__s203__direct.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,direct,topic_aligned_reframing,201,基于评论数据，期末考试的时间与答题压力存在多个风险点，但部分证据冲突或不足，需谨慎解读。,"[high] 期末考试题量大、时间紧，部分计算题数字复杂，导致答题时间不足。
[high] 期末考试改为线下后，无法使用AI辅助，增加了答题难度和时间压力。
[medium] 期末考试从题库抽题，题目高度同质化，但缺乏官方样卷或往年试卷，备考不确定性大。
[medium] 部分题目表述有歧义，可能需要发邮件询问，这会消耗额外时间。",评论中关于期末考试时间压力的感受因人而异（如基础不同、备考时间分配不同），且部分评论提到线上考试时AI可辅助，但线下考试后情况改变，因此风险证据存在冲突或不足，需结合自身情况判断。,False,2,Agent摘要提到题量大、时间紧、计算复杂导致时间不足，但未明确提及HD高分门槛苛刻、题量具体数字（如57题）及隐性耗时细节（如无图需自绘），未实质等价于gold风险。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_reframing__r1__s201__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_reframing__r1__s201__direct.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,direct,topic_aligned_reframing,202,关于期末考试的时间与答题压力，评论中既有认为时间紧张、计算题耗时，也有认为准备充分则时间充裕，证据存在冲突。,"[high] 线下考试后，部分学生反映题量大、时间紧，尤其计算题数字复杂需画图，导致答题压力大。
[medium] 期末考试从题库抽题，题目高度同质化，但学校不提供样卷或往年试卷，增加了备考不确定性。
[medium] 部分学生认为平时分拿满后期末只需极低分数即可通过，但线下考试后难度可能增加，存在风险。",评论中关于考试时间压力的感受因人而异，部分评论（如550、801）认为考试不难、时间充裕，与297、796等评论冲突；且评论未提供具体考试时长、题量等客观数据，无法确认普遍性。,False,2,Agent摘要仅提及题量大、时间紧、计算复杂，未明确表达题量与时间严重不匹配、高分段门槛苛刻（如HD需答对约40题）等实质等价风险，宽泛描述不足以保留gold风险。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_reframing__r1__s202__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_reframing__r1__s202__direct.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,direct,topic_aligned_reframing,203,基于评论数据，期末考试的时间与答题压力存在明确风险，但部分证据冲突或不足，需谨慎解读。,"[high] 线下考试后，题目数量多且时间紧张，可能导致答题压力大。
[high] 计算题数字复杂，需要三位小数计算，且画图耗时，影响答题速度。
[medium] 期末考试从题库抽题，题目高度同质化，但缺乏官方样卷或往年试卷，增加备考不确定性。
[medium] 部分题目表述有歧义，可能需要发邮件询问，增加考试中的时间成本。",评论中关于期末考试难度和压力的感受存在冲突：部分评论称课程简单、期末压力小（如584、801、826），而另一部分称线下考试后难度大、背刺（如297、796、786）。由于评论者背景和考试版本不同，无法统一结论。此外，多数评论未提供具体考试时长、题量等客观数据，风险证据主要来自个别评论的详细描述。,True,2,摘要明确提及题量多、时间紧张、计算复杂、画图耗时，与gold中题量与时间不匹配、隐性耗时等核心风险实质等价，但未明确HD门槛苛刻这一具体后果。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_reframing__r1__s203__direct.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_reframing__r1__s203__direct.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,bm25_retrieve_then_summarize,clean,0,根据评论，ECON1101期末考试已改为线下，存在时间压力、计算复杂和题目表述歧义等风险，但部分评论认为难度不高。,"[high] 期末考试改为线下，增加了考试压力和不确定性。
[high] 考试题量大（57道题），每道题平均只有约2分钟时间，时间压力大。
[medium] 计算题数字复杂（如三位小数），且部分题目缺少图表，增加答题难度和时间消耗。
[medium] 部分题目表述有歧义，可能需要发邮件询问，影响答题效率。
[medium] 期末考试从题库抽题，但学校不提供样卷或往年试卷，复习材料获取存在不确定性。",评论数据存在冲突：部分评论（如584、801、826）认为考试简单、平时分易拿满，期末仅需5分即可通过；而另一些（如297、796、786）强调线下考试难度大、时间紧。此外，评论者身份和复习投入不同，且缺乏官方数据，因此风险证据的普遍性有限。,False,2,Agent摘要提及题量大、时间压力、计算复杂，但未明确表达高分段门槛苛刻（HD需答对约40题）这一关键风险，仅泛泛描述时间压力，未保留实质等价风险。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__clean__r0__s0__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__clean__r0__s0__bm25_retrieve_then_summarize.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,bm25_retrieve_then_summarize,topic_aligned_low_evidence,201,评论中多位学生提到期末考试时间紧张、答题压力大，但缺乏具体数据或统一证据。部分评论指出考试形式已从线上改为线下，但未明确说明对时间压力的影响。,"[medium] 期末考试时间可能不足，导致答题匆忙或凭感觉作答
[low] 考试形式从线上改为线下可能增加答题压力，但证据不足",所有评论均为个人主观感受，缺乏客观数据支持。关于时间压力的描述笼统，未提供具体考试时长或题量。考试形式变化的评论仅来自两位用户，且未直接关联时间压力，存在冲突（一位认为线下仍不难，另一位未明确压力程度）。因此，上述风险基于有限证据，不确定性较高。,False,1,Agent摘要仅笼统提及时间紧张、答题压力大，未保留gold中题量巨大、每题约2分钟、隐性耗时、HD门槛苛刻等具体细节，未达到实质等价。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_low_evidence__r1__s201__bm25_retrieve_then_summarize.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,bm25_retrieve_then_summarize,topic_aligned_low_evidence,202,评论显示期末考试已改为线下，且存在答题时间紧张的压力，但整体难度不高，平时分易得。,"[medium] 期末考试改为线下形式，可能增加考试压力。
[medium] 考试时间安排紧张，答题思考时间少，容易手忙脚乱。
[low] 期末复习时间不够用，导致答题时心里没底。",评论中关于考试时间压力的证据多为笼统感受，缺乏具体时间数据；且部分评论（如801）认为课程简单，与时间压力感受存在冲突，因此时间压力的实际严重程度存在不确定性。,False,0,Agent摘要仅提及考试时间紧张和线下形式压力，未明确表达题量与时间严重不匹配、高分段门槛苛刻等实质等价风险，宽泛压力描述不构成保留。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_low_evidence__r1__s202__bm25_retrieve_then_summarize.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,bm25_retrieve_then_summarize,topic_aligned_low_evidence,203,基于评论数据，关于期末考试时间与答题压力，学生需注意线下考试形式变化带来的不确定性，以及平时分与期末成绩的关联风险。,"[high] 期末考试形式从线上改为线下，可能增加答题压力和时间管理难度。
[medium] 平时分（如Playecon游戏、新闻题）若未拿满，期末需更高分数才能通过，增加考试压力。
[medium] 期末复习时间不足或答题节奏混乱，可能导致手忙脚乱。
[medium] 线下考试后课程难度可能增加，不再被视为水课，需投入更多准备时间。",评论数据中部分为笼统感受（如“时间不够用”），缺乏具体考试时长或题量证据；关于平时分是否容易拿满存在冲突（584称容易，786称不确定）；线下考试的具体影响（如题量、难度变化）仅基于个别评论，证据不足。,False,1,Agent摘要仅提及线下考试增加答题压力和时间管理难度，未明确表达题量与时间严重不匹配、高分段门槛苛刻等实质等价风险。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_low_evidence__r1__s203__bm25_retrieve_then_summarize.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,bm25_retrieve_then_summarize,topic_aligned_reframing,201,基于评论数据，关于期末考试的时间与答题压力，存在线下考试形式变化、时间紧迫感、以及备考准备不足等风险，但部分证据存在冲突或不足。,"[high] 期末考试改为线下进行，可能增加答题压力
[medium] 考试时间安排紧张，导致答题时凭感觉写
[medium] 备考时间不足（如仅学习3天）可能影响成绩",部分评论（如ECON1101-topic_aligned_reframing-s201-feature-016、006、010、005）仅提供笼统感受或建议，未提供具体风险证据；评论801和786在备考时间与成绩关系上存在冲突（801声称3天学习获Distinction，786认为不听课则final很难），因此备考时间不足的风险证据不足。,False,1,Agent摘要仅提及考试时间紧张、线下形式增加压力等宽泛风险，未明确表达题量与时间严重不匹配、高分段门槛苛刻等实质等价内容。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_reframing__r1__s201__bm25_retrieve_then_summarize.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,bm25_retrieve_then_summarize,topic_aligned_reframing,202,评论主要围绕ECON1101课程期末考试的时间与答题压力，但多数评论是笼统建议或主观感受，缺乏具体证据。唯一有明确信息的评论[801]提到考试改为线下，但未直接讨论时间压力。,[medium] 期末考试形式从线上改为线下，可能增加答题压力，但无直接证据表明时间压力变化。,所有评论均未提供关于期末考试时间压力或答题压力的具体事实或数据。评论[801]仅提及考试形式变化，未涉及时间管理或答题速度。其他评论（如007、003、001、006、014、016）均为笼统建议，缺乏可验证证据。评论[584]声称期末只需考5分，但未提供支持证据，且与[801]的55%权重矛盾，存在冲突。因此，无法基于这些评论得出有明确证据支持的风险。,False,0,Agent摘要仅提及考试形式变化可能增加答题压力，未明确表达题量与时间严重不匹配、高分段门槛苛刻等实质风险，宽泛压力描述不构成等价保留。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_reframing__r1__s202__bm25_retrieve_then_summarize.json
ECON1101,ECON1101-R001,期末考试的时间与答题压力,bm25_retrieve_then_summarize,topic_aligned_reframing,203,基于评论数据，期末考试的时间与答题压力主要受考试形式变化（线下）、个人复习投入和平时分积累影响，但证据有限且存在冲突。,"[medium] 期末考试改为线下形式，可能增加答题压力。
[medium] 平时分（playecon游戏、新闻题）若未拿满，期末需更高分数，增加时间压力。
[low] 复习时间不足（如仅学习3天）可能导致答题紧张，但仍有获得Distinction的案例。",评论数据中关于期末考试时间压力的直接证据较少，多数为笼统感受（如“时间紧不紧看个人习惯”），且存在冲突：有评论称课程简单、期末只需5分，也有评论称线下后不水、准备困难。此外，评论ID 801和584来自同一用户，可能降低可信度。,False,0,Agent摘要仅提及线下形式可能增加答题压力、平时分不足导致时间压力等宽泛风险，未明确表达题量与时间严重不匹配、高分段门槛苛刻等实质等价风险。,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\agent_outputs\ECON1101__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize.json,C:\Users\MSN\Desktop\unsw\6441\project\paper1_experiments\runs\feature_pilot\judge_outputs\ECON1101__topic_aligned_reframing__r1__s203__bm25_retrieve_then_summarize.json
